,0,1,2,3,4,5
0,0.16700751855868634,0.791781508017814,0.9451889005862503,0.4282316487687957,0.017441330133004196,0.5991414655605403
1,0.8063553401654941,0.9252766344757488,0.9094847095848522,0.9148852866864489,0.8853235604718807,0.637480659443872
2,0.44254924019735764,0.4753694735691183,0.6464772017320951,0.08922049630779116,0.12822528791469057,0.6881158436363227
3,0.08386077625130584,0.04971194347407326,0.36044877517886587,0.4081270764396574,0.07599559009657664,0.3622287671753599
4,0.5749916751265761,0.25524751761142306,0.7535245159409223,0.2731631203527348,0.19699009708123816,0.7172512041206973
5,0.06707029476500015,0.34665260975941026,0.34433897857813645,0.2703792919015323,0.8137742254225684,0.09764548180051191
6,0.4026321949856615,0.5702632412287012,0.48070966738621645,0.6624828855274295,0.6913411056487211,0.15480064419455075
7,0.8133957841671378,0.16596238009237507,0.3421111416741297,0.47697599283604364,0.7278408437670079,0.3040389212191177
8,0.33036786711722876,0.8238890076509326,0.2172312591969503,0.29614692346504634,0.8052565767713645,0.2784874718369441
9,0.865473980202946,0.38513917972303424,0.029351408162768933,0.3526144752414352,0.35223138293224976,0.2953648219193934
10,0.8632325491137867,0.1991220307789281,0.7962840961234671,0.5456739667095744,0.5893511967954501,0.20455604796856142
11,0.8482977342915394,0.6921216534273806,0.6404627035134982,0.2921880916841191,0.874407015816202,0.5274783611620616
12,0.9400194762545703,0.98811997826584,0.8466787103419087,0.6888512568946535,0.8610588375804379,0.1645785318370412
13,0.8936662756391103,0.44714489866247964,0.012316455595393627,0.9360879905475084,0.2763708646996056,0.4327821379187514
14,0.5279240618350889,0.4058600446761318,0.6844837174117379,0.5008780946518371,0.9521855994477212,0.2960476442409845
15,0.5063359079900391,0.8554871030164473,0.8275253724172182,0.5206344236346593,0.4691858337457183,0.658805989983616
16,0.9136212961648449,0.6509176609984939,0.12099039725316774,0.4506483336293232,0.958453873854533,0.14113931080264808
17,0.2587060270924252,0.33295029217293937,0.2586424981859088,0.8425591838941578,0.024503060642970587,0.24609562052433387
18,0.6666628244570333,0.12601479109921543,0.003779208744765783,0.92629834918368,0.28916073576551504,0.6916653396073366
19,0.33170999797309697,0.21409457644052843,0.9789255765215882,0.16638321430174474,0.606800757428903,0.5542887939653154
20,0.49210760346854576,0.32060533470608776,0.9841012427204437,0.782399265913177,0.3744267664571742,0.11390574373052165
21,0.4488042452151453,0.6430841806342066,0.6977782268202243,0.4167688456328471,0.14373933331980526,0.01682532549208049
22,0.5773080948262227,0.04361689239094779,0.058502397882680524,0.49202056433696895,0.5447544475898575,0.7231856658956696
23,0.19308108742475227,0.5769363251930849,0.43231806928899497,0.05442504800298342,0.6126677840922554,0.1873370747196944
24,0.8020847904351096,0.39245434769811216,0.38656301052370434,0.3095990164682183,0.4422389597074534,0.0009311790492929628
25,0.4768511030421704,0.12970385297086662,0.4191719571888165,0.7480607848720147,0.569625227558387,0.4885575038379739
26,0.08374550233455713,0.4056971093770477,0.7001080321064612,0.8970880728491738,0.6551885034902989,0.221905253630993
27,0.5072388896655988,0.703159004377279,0.9919001130811063,0.48772929091640205,0.31564602393689456,0.49465866493188926
28,0.5186763633218252,0.10728628240238935,0.9225945594763373,0.8622610988844036,0.06455072098815529,0.7374386726920148
29,0.46299687323632777,0.6709754770088899,0.12780274339096387,0.24712441712253486,0.2196230366854236,0.3883682733544176
30,0.06197311159640828,0.06705548349321122,0.46331715360688697,0.3343200117991084,0.032233495850112814,0.5970521529291075
31,0.5799056969791556,0.509370759763191,0.7462662015948207,0.05763104464794688,0.03656552014249914,0.14467256446615362
32,0.9223664281359915,0.6473186508040435,0.6919215176368784,0.142079566294401,0.5361632182208734,0.5212623170860622
33,0.5267913931351819,0.7057275026123019,0.5740613223822529,0.6769159681685161,0.4705258164961925,0.1199391101933488
34,0.6916190987823957,0.8996637852183103,0.5363124787147694,0.2902045897324881,0.9635253632334256,0.2172892139542989
35,0.5445510528990831,0.37487986027610576,0.8878706678678908,0.7727999186800264,0.5089113334370419,0.4566737375356251
36,0.021795260933832217,0.284290886785994,0.21004465796390748,0.6114813045678841,0.770375292517025,0.37674323001491894
37,0.9182422692172049,0.6971109224679125,0.7000298141664868,0.9150532623045607,0.37382158939905785,0.23966338762737116
38,0.18364149600409307,0.9725295072043163,0.6537783705719262,0.540990144907091,0.39554354407223136,0.21710124547945941
39,0.36812615515716884,0.9648517094142701,0.8315917004933795,0.17978887083027095,0.18648764477598712,0.5292115857119297
40,0.30333711086193926,0.8866915241819292,0.4763047289773652,0.16693576680805577,0.7675393451870396,0.38509602438422375
41,0.5564138302618843,0.04240153860812279,0.11150277595704639,0.37539379365427894,0.2790200415113978,0.6317538213734238
42,0.5154759179772761,0.9625858277698002,0.7619068495415414,0.6001507008739908,0.3648594275694841,0.040692183659858494
43,0.0897740918688561,0.021941724925328976,0.900069033253869,0.6021363229164783,0.10676521029552966,0.6874233852437195
44,0.9809466278672551,0.9078094714865018,0.1884106162797735,0.5144752115003584,0.2663183450233214,0.6222862716135781
45,0.8310850313668332,0.5789680484735609,0.8032040678053765,0.18326500472140395,0.5464180570925153,0.8425532631906069
46,0.6131954952926933,0.3114809518106495,0.664235437466369,0.48657130945022586,0.08606881801994593,0.12314248250493687
47,0.15607370921201547,0.7184623479271626,0.14252154362524405,0.7871244561134773,0.2126081398677302,0.732154259127833
48,0.6178163119181267,0.9572941853501195,0.6894825058227939,0.5717685700586954,0.730150293453568,0.09066131059114435
49,0.5821795847948189,0.14271656157473733,0.9348951926052448,0.6030382329799275,0.8397160598132773,0.32386920311385636
50,0.27478313244842056,0.38670027966781007,0.19015167077407735,0.4068878723352298,0.6024630428709316,0.6887897239043321
51,0.9445546994842051,0.09776969300176053,0.4654117365107754,0.5240888113515567,0.6344790675733097,0.5035758442422783
52,0.007658330232500732,0.9429562787470948,0.6323536721397817,0.33564395763622557,0.09914730176926323,0.7090804546934697
53,0.7786856428705313,0.7539588349684729,0.982534531453465,0.4839269292135757,0.6250055784564211,0.08329663018728373
54,0.16190191385988384,0.10779241696461739,0.493745627563008,0.9454512594649946,0.0934306238016569,0.564758322369465
55,0.0810054301254024,0.5341737504737716,0.22677048474687167,0.9678249533654234,0.5713562525961631,0.9931803734120002
56,0.9165403099126724,0.3005144863882314,0.8781769714264069,0.9471571393979246,0.21870465435793252,0.12236599474592402
57,0.7459716512553254,0.43505751439694285,0.005413768678478426,0.6427509947093204,0.8429041399061963,0.4419293820892698
58,0.23057711904308464,0.9879711932543879,0.03862845959843775,0.8895751460222263,0.5738927747207683,0.9218028316521357
59,0.4558144407093988,0.36338429719955856,0.616147431103223,0.5847322558411409,0.8965642894633443,0.5220941975093636
60,0.8326744235567484,0.16016948488805283,0.9354271181418734,0.773898154613409,0.11071661652687548,0.3523128683075314
61,0.9794913034300714,0.9437176742255947,0.5404717161088056,0.8873134624747149,0.8791098214878504,0.8898442961831963
62,0.28912245317026064,0.3235045716181024,0.1687337877839269,0.7572102881381949,0.04925451842424944,0.940904892191453
63,0.14468027189586485,0.7106821022368175,0.5775797918017669,0.6881171359621159,0.20616652402783986,0.28061292584539954
64,0.9211903606270245,0.7026546095811927,0.44867739352650626,0.6002095226300191,0.2606980928264886,0.7832185196386148
65,0.4014217212609563,0.05826173537283741,0.07200275976981041,0.09279278530826807,0.06991239298597651,0.34264616413188
66,0.7036021369658355,0.28505428098361474,0.4345748945132031,0.8177401998951939,0.21637424142786366,0.6848027777040722
67,0.9595821947175666,0.9595364786107542,0.04497305457711842,0.8795224205490993,0.2157966701070393,0.8827446268289512
68,0.2910119943430619,0.9256636347492327,0.40623569796404324,0.3754757985778935,0.47554606384514364,0.30921000177380076
69,0.6859627313844284,0.8768599929696,0.40663185148591785,0.2246652361388647,0.1962778756118826,0.31994260958643517
70,0.48383643072308824,0.5717352666068986,0.2151724462185659,0.850682297462966,0.029487352081671192,0.1453903090054084
71,0.44022150007966376,0.4481494638260054,0.9468323406205661,0.6476579508590012,0.6329854612600047,0.8020307895994085
72,0.07026642868172939,0.5984611390901056,0.47262672340008327,0.34114676206638384,0.5447378328500073,0.7225558402273429
73,0.10149500843596848,0.4445467667165015,0.6160550631988506,0.18397051124988306,0.6954202044251978,0.16922188496006618
74,0.6937519817889231,0.9039084852716563,0.06146452652012535,0.4117119978998989,0.3023997216260479,0.9153366413487436
75,0.8804960977871752,0.6704097467446763,0.5880475454643862,0.23455261883727518,0.7217305589357845,0.3672772110192343
76,0.7763467739384721,0.5255274920962774,0.24808115713809087,0.15620501125545128,0.7272145031413162,0.5229790003139935
77,0.18030340774113263,0.8421436292714,0.2814588432718752,0.9935852811374256,0.8741450953491572,0.9069990112946126
78,0.21873937296046886,0.15224129293137956,0.0068988822127433735,3.827186856097953e-05,0.7484277026793212,0.929097869741759
79,0.16742245781032472,0.11032837911249482,0.16801799887367364,0.0027453369726169186,0.8437234245612913,0.28743207042659646
80,0.4840311887466541,0.2817319696335472,0.8066949975508123,0.8353597846760401,0.9811459234609439,0.15547601164540503
81,0.9744187767546021,0.4271207317799466,0.35864036160005397,0.6971865481051619,0.5423450732223576,0.17444765850437038
82,0.9220209812996155,0.4681567178555862,0.3513926028318378,0.8966127729546212,0.6041449741615198,0.6164945602237637
83,0.3974603009766515,0.7741862247832075,0.6774274644432524,0.5422155092574413,0.0036950262692706515,0.7013397005981633
84,0.8109713351072685,0.06316307929863074,0.5598905260010237,0.28308121934176633,0.9251925538629473,0.46298626002123955
85,0.5380126790297823,0.02555754802955279,0.6419694241251857,0.748448540007187,0.9655088749532581,0.9032637528085066
86,0.7261847446934763,0.12447692806158461,0.2821073126198905,0.8444854081662485,0.5613262442219696,0.5401586679721354
87,0.889247798040285,0.1971063572163818,0.15880426276636317,0.6325821252666799,0.957364832810303,0.42006545092584124
88,0.8777973723082386,0.8134130237181227,0.21786075741576083,0.930732331918604,0.4588316889109052,0.027580001592319547
89,0.8271142391245182,0.8258184131548875,0.34554386321305874,0.6217000823056493,0.9743845597317281,0.3592058740981662
90,0.26350137654691697,0.8950137635406227,0.9826309983819995,0.9409140490968877,0.9130464139473418,0.9587883387409442
91,0.6929829558593835,0.45209908615531436,0.7847026051729858,0.8864018489837473,0.6779416362900843,0.8115029565175346
92,0.06720812146788901,0.7089513211856389,0.2246929878441335,0.3825263128520213,0.20982220309889899,0.0161083753722433
